date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-01-11,e3c70531715a7b1b9ce284c384c8bd0d,Orlando Magic,New Orleans Pelicans,-6.5,-110,6.5,-110,-6.5,-110,6.5,-110,-6.5,-113,6.5,-112,-6.5,-110,6.5,-110,-6.5,-110,6.5,-110,-6.5,-110,6.5,-110,-6.5,-112,6.5,-108,-6.5,-106,6.5,-106,-6.5,-110,6.5,-110
2026-01-11,7895da09d75f61761b080b8763233dbf,Memphis Grizzlies,Brooklyn Nets,-7.5,-110,7.5,-110,-7.5,-110,7.5,-110,-7.5,-110,7.5,-115,-7.5,-110,7.5,-110,-7.5,-105,7.5,-115,-7.5,-112,7.5,-108,-7.5,-110,7.5,-110,-7.5,-106,7.5,-106,-7.5,-110,7.5,-110
2026-01-11,ee0ac8f02833830683b95a6d680bf8f5,Portland Trail Blazers,New York Knicks,4.5,-105,-4.5,-115,4.5,-105,-4.5,-115,5.0,-115,-5.0,-110,4.5,-110,-4.5,-110,4.5,-105,-4.5,-115,4.5,-105,-4.5,-115,4.5,-106,-4.5,-114,4.5,-101,-4.5,-111,4.5,-110,-4.5,-110
2026-01-11,c392141a8f0eb03db56a0f0dca86dd14,Toronto Raptors,Philadelphia 76ers,4.5,-115,-4.5,-105,4.5,-115,-4.5,-105,4.0,-110,-4.0,-115,4.5,-110,-4.5,-110,4.5,-115,-4.5,-105,4.5,-115,-4.5,-105,4.0,-106,-4.0,-114,4.5,-111,-4.5,-101,4.5,-110,-4.5,-110
2026-01-11,1b53cc188b7e6da183c7ee206c966a12,Oklahoma City Thunder,Miami Heat,-14.5,-105,14.5,-115,-14.0,-110,14.0,-110,-13.5,-114,13.5,-112,-14.0,-110,14.0,-110,-14.0,-115,14.0,-105,-13.5,-118,13.5,-102,-14.0,-105,14.0,-115,-14.0,-106,14.0,-106,-14.0,-110,14.0,-110
2026-01-11,5b2d4eaa5c0cd6a8c34752502a77927e,Minnesota Timberwolves,San Antonio Spurs,-2.5,-110,2.5,-110,-2.5,-110,2.5,-110,-3.0,-110,3.0,-114,-2.5,-110,2.5,-110,-2.5,-105,2.5,-115,-2.5,-110,2.5,-110,-2.5,-110,2.5,-110,-2.5,-106,2.5,-106,-2.5,-110,2.5,-110
2026-01-11,230cc244629492f81d1e9b5b482ea05a,Denver Nuggets,Milwaukee Bucks,1.5,-105,-1.5,-115,2.0,-115,-2.0,-105,2.0,-110,-2.0,-114,2.0,-110,-2.0,-110,2.0,-110,-2.0,-110,1.5,-105,-1.5,-115,2.0,-108,-2.0,-112,2.0,-111,-2.0,-101,2.0,-110,-2.0,-110
2026-01-11,da88ede61ab04b8f3bb31d18bb33b03e,Phoenix Suns,Washington Wizards,-13.5,-115,13.5,-105,-14.0,-113,14.0,-107,-14.5,-114,14.5,-112,-14.0,-110,14.0,-110,-14.0,-110,14.0,-110,-13.5,-112,13.5,-108,-14.5,-112,14.5,-108,-14.0,-109,14.0,-103,-14.0,-110,14.0,-110
2026-01-11,337fdea46a5e7e784adb5058e364491e,Golden State Warriors,Atlanta Hawks,-5.5,-115,5.5,-105,-6.0,-110,6.0,-110,-6.0,-110,6.0,-115,-6.0,-110,6.0,-110,-6.0,-105,6.0,-115,-5.5,-115,5.5,-105,-6.0,-106,6.0,-114,-6.0,-106,6.0,-106,-6.0,-110,6.0,-110
2026-01-11,36fcfef1bd63f4ffa34b87ba9251e130,Sacramento Kings,Houston Rockets,13.5,-110,-13.5,-110,13.5,-110,-13.5,-110,13.0,-110,-13.0,-115,13.5,-110,-13.5,-110,12.5,-115,-12.5,-105,13.5,-115,-13.5,-105,13.5,-114,-13.5,-106,13.5,-106,-13.5,-106,13.0,-110,-13.0,-110
